node1,node2,energy,entanglement,error
0,8,0.0,0.6931471805599453,0.0
1,8,0.0,0.6931471805599453,0.0
2,9,0.0,0.6931471805599453,0.0
3,9,0.0,0.6931471805599453,0.0
4,11,0.0,0.6931471805599453,0.0
5,12,0.0,0.6931471805599453,0.0
6,13,0.0,0.6931471805599453,0.0
7,13,0.0,0.6931471805599453,0.0
8,10,-0.8126837232408276,0.5621762786162607,8.881784197001252e-16
9,10,-0.8126837232408274,0.7834333632465488,-8.881784197001252e-16
10,11,-0.8126837232408272,0.5675527891143408,2.220446049250313e-16
12,13,-0.8126837232408277,0.6024658889971061,0.0
11,12,-0.8126837232408272,0.7400538382361095,3.3306690738754696e-16
